Name,Scientific Name,Class,Order,Maximum Temperature,Minimum Temperature,Maximum Humidity,Minimum Humidity,Maximum Wind Speed,Minimum Wind Speed
-37.4513,149.5794,,,,,,,,
-36.95,148.33,,,,,,,,
-37.623,147.701,,,,,,,,
-37.0613,148.5236,,,,,,,,
-37.3889,149.6303,,,,,,,,
-37.7313,149.1409,,,,,,,,
-37.3219,149.4745,,,,,,,,
-37.444,149.578,,,,,,,,
-37.7412,149.1389,,,,,,,,
-37.6183,149.4786,,,,,,,,
-37.6095,149.5123,,,,,,,,
-37.3734,146.8762,,,,,,,,
-37.85116167,146.4330744,,,,,,,,
-37.85267382,146.4327765,,,,,,,,
-37.6072,149.1781,,,,,,,,
-37.5924,149.1958,,,,,,,,
-37.4068,146.6596,,,,,,,,
-37.69252979,147.3702879,,,,,,,,
-37.5151,146.6679,,,,,,,,
-36.9067,148.2429,,,,,,,,
-37.79893347,145.0113888,,,,,,,,
-37.79775507,145.0060049,,,,,,,,
-37.445,149.579,,,,,,,,
-37.6674,149.1345,,,,,,,,
-37.6804,148.7267,,,,,,,,
-37.6224,147.7123,,,,,,,,
-37.79696664,145.0091082,,,,,,,,
-37.567,149.272,,,,,,,,
-37.79900129,145.0110455,,,,,,,,
-37.483,148.036,,,,,,,,
-37.37,147.77,,,,,,,,
-37.5567,147.9096,,,,,,,,
-37.48030725,148.2810974,,,,,,,,
-37.3734,146.9596,,,,,,,,
-37.4003,148.4446,,,,,,,,
-37.0448,148.5491,,,,,,,,
-37.3677,148.2181,,,,,,,,
-37.478352,149.663188,,,,,,,,
-38.107,146.488,,,,,,,,
-37.0755,148.4699,,,,,,,,
-37.79947603,145.0202293,,,,,,,,
-37.093,148.439,,,,,,,,
-37.85355964,146.4310384,,,,,,,,
-37.3776,149.5294,,,,,,,,
-37.91870895,145.3462994,,,,,,,,
-37.79961167,145.0134487,,,,,,,,
-37.4386,148.6861,,,,,,,,
-37.6184,149.4764,,,,,,,,
-37.95,146.45,,,,,,,,
-37.51844024,149.7271729,,,,,,,,
-37.4433,149.6944,,,,,,,,
-37.3474,149.5081,,,,,,,,
-37.814107,144.96328,,,,,,,,
-37.3199,149.4857,,,,,,,,
-37.4723,149.3019,,,,,,,,
-37.85143889,146.4334328,,,,,,,,
-37.461,147.254,,,,,,,,
-37.8502,146.4028,,,,,,,,
-37.3996,149.4658,,,,,,,,
-37.5313,149.5866,,,,,,,,
-37.3734,146.6262,,,,,,,,
-37.79650116,145.0083313,,,,,,,,
-37.3728,148.6823,,,,,,,,
-37.5,148.17,,,,,,,,
-37.4633,149.3017,,,,,,,,
-37.5518,146.6135,,,,,,,,
-37.4513,147.7621,,,,,,,,
-37.70779972,149.4933533,,,,,,,,
-37.4104,146.6599,,,,,,,,
-37.3398,149.2076,,,,,,,,
-37.5406,147.1501,,,,,,,,
-37.5313,149.5855,,,,,,,,
-37.3,148.37,,,,,,,,
-37.5629,147.9642,,,,,,,,
-37.7994,146.9325,,,,,,,,
-37.744,147.725,,,,,,,,
-37.7323,148.6904,,,,,,,,
-37.3817,147.2898,,,,,,,,
-37.56829224,149.2724697,,,,,,,,
-37.6068,147.6929,,,,,,,,
-37.8671486,146.4068985,,,,,,,,
-37.6234,147.6929,,,,,,,,
-37.8502,146.4024,,,,,,,,
-37.6246,147.9208,,,,,,,,
-37.4157,148.4347,,,,,,,,
-37.498,148.333,,,,,,,,
-37.80049332,145.0094519,,,,,,,,
-37.7234,149.5595,,,,,,,,
-37.4997,149.5912,,,,,,,,
-37.372,147.108,,,,,,,,
-37.849825,146.4042447,,,,,,,,
-37.402,149.608,,,,,,,,
-37.79854694,145.0045843,,,,,,,,
-37.17382813,147.7550964,,,,,,,,
-37.3899,149.5818,,,,,,,,
-37.7246,147.1096,,,,,,,,
-37.4459,149.5792,,,,,,,,
-37.4012,148.4435,,,,,,,,
-37.35,149.22,,,,,,,,
-37.4499,147.7615,,,,,,,,
-37.4992,148.3865,,,,,,,,
-37.4966,148.3842,,,,,,,,
-37.3901,149.5095,,,,,,,,
-37.5171,147.1998,,,,,,,,
-37.4803,148.0412,,,,,,,,
-37.5017,148.5506,,,,,,,,
-37.391,147.177,,,,,,,,
-37.441,147.745,,,,,,,,
-37.79,147.84,,,,,,,,
-37.85265722,146.4319517,,,,,,,,
-37.53,149.35,,,,,,,,
-37.56914055,149.2715836,,,,,,,,
-37.3771,148.0884,,,,,,,,
-37.4734,148.0429,,,,,,,,
-37.0593,148.3121,,,,,,,,
-37.69041044,149.4923455,,,,,,,,
-37.5401,147.1429,,,,,,,,
-37.0901,148.3429,,,,,,,,
-37.4501,148.9361,,,,,,,,
-37.5234,147.1929,,,,,,,,
-37.4158,148.4324,,,,,,,,
-37.2484,148.4179,,,,,,,,
-37.3926,149.5853,,,,,,,,
-37.7956,149.2699,,,,,,,,
-37.7072,149.4929,,,,,,,,
-37.2756,149.3602,,,,,,,,
-37.4984,149.7512,,,,,,,,
-37.717,149.145,,,,,,,,
-37.7376,149.1388,,,,,,,,
-37.80022204,145.0153799,,,,,,,,
-37.7394,148.9525,,,,,,,,
-37.85302056,146.4312561,,,,,,,,
-37.1,147.6,,,,,,,,
-37.3942,149.5074,,,,,,,,
-37.6664,149.1413,,,,,,,,
-37.4733,149.8379,,,,,,,,
-37.5676,149.2698,,,,,,,,
-37.80191751,145.0162382,,,,,,,,
-37.7382,149.5201,,,,,,,,
-37.3355,149.223,,,,,,,,
-37.85405083,146.4306594,,,,,,,,
-37.3342,149.2198,,,,,,,,
-37.2901,147.1262,,,,,,,,
-36.9734,148.1262,,,,,,,,
-37.13,148.27,,,,,,,,
-37.61001639,147.3395733,,,,,,,,
-37.5002,148.5302,,,,,,,,
-37.3326,149.2559,,,,,,,,
-37.71322632,148.4548187,,,,,,,,
-37.3416,149.2077,,,,,,,,
-37.6515593,147.3620224,,,,,,,,
-37.7993743,145.0197086,,,,,,,,
-37.4786,149.5667,,,,,,,,
-37.3694,149.4467,,,,,,,,
-37.4751,149.8391,,,,,,,,
-37.7362,145.2087,,,,,,,,
-37.2234,147.0596,,,,,,,,
-37.98,146.43,,,,,,,,
-37.2901,147.0429,,,,,,,,
-37.0401,148.3762,,,,,,,,
-37.7381,147.1153,,,,,,,,
-37.3843,149.4246,,,,,,,,
-37.6048,149.4816,,,,,,,,
-37.80327385,145.0179119,,,,,,,,
-37.2318,147.0679,,,,,,,,
-36.8734,148.2095,,,,,,,,
-37.8004255,145.0156374,,,,,,,,
-37.3255,147.2968,,,,,,,,
-36.9234,148.1595,,,,,,,,
-36.8734,148.2429,,,,,,,,
-37.4,149.58,,,,,,,,
-37.7268,149.1385,,,,,,,,
-37.4784584,148.3058319,,,,,,,,
-37.634,149.163,,,,,,,,
-37.2685,149.3532,,,,,,,,
-36.9006,148.2364,,,,,,,,
-37.3151,147.0679,,,,,,,,
-37.80565639,146.925625,,,,,,,,
-37.6892,149.4923,,,,,,,,
-37.5003,148.1597,,,,,,,,
-36.95,148.32,,,,,,,,
-37.7063,149.4952,,,,,,,,
-37.2341,149.2733,,,,,,,,
-37.68,149.492,,,,,,,,
-37.1702,146.8959,,,,,,,,
-37.475,149.802,,,,,,,,
-37.4395,148.6816,,,,,,,,
-37.7373,149.5201,,,,,,,,
-37.4103,149.4706,,,,,,,,
-37.4807,149.5544,,,,,,,,
-37.55336788,146.6128922,,,,,,,,
-37.71450414,148.9168256,,,,,,,,
-36.4074,148.0557,,,,,,,,
-37.723,147.113,,,,,,,,
-37.56659472,149.2707633,,,,,,,,
-37.7007,148.5615,,,,,,,,
-37.56870463,149.271862,,,,,,,,
-37.6376,147.8609,,,,,,,,
-37.71434816,148.9163554,,,,,,,,
-37.7015,147.3614,,,,,,,,
-37.3391,147.7604,,,,,,,,
-37.6709,147.8693,,,,,,,,
-37.4374,149.7552,,,,,,,,
-37.476,149.590732,,,,,,,,
-37.69039917,149.4918976,,,,,,,,
-37.67109887,147.8690672,,,,,,,,
-37.0625,148.3116,,,,,,,,
-37.1696,147.7644,,,,,,,,
-37.496,148.354,,,,,,,,
-37.6902876,149.4923347,,,,,,,,
-37.68048556,148.7265094,,,,,,,,
-37.8401,146.7262,,,,,,,,
-37.5002,148.5313,,,,,,,,
-37.7068,147.3596,,,,,,,,
-37.3822,147.2882,,,,,,,,
-37.79627609,145.0095978,,,,,,,,
-37.091,148.388,,,,,,,,
-37.4159,149.52075,,,,,,,,
-37.1234,148.3762,,,,,,,,
-37.4151,149.2845,,,,,,,,
-37.78535646,144.9524827,,,,,,,,
-37.6227,147.9253,,,,,,,,
-37.4146,149.7284,,,,,,,,
-37.6734,147.8762,,,,,,,,
-37.7092,148.45155,,,,,,,,
-37.9225,146.4534,,,,,,,,
-37.7818,147.4346,,,,,,,,
-37.5016,148.5551,,,,,,,,
-37.8308,146.3143,,,,,,,,
-37.85400009,146.4329987,,,,,,,,
-37.68137152,148.7306889,,,,,,,,
-37.7067,149.5595,,,,,,,,
-37.5811,147.6915,,,,,,,,
-37.86691972,146.4075603,,,,,,,,
-37.47977444,149.5558253,,,,,,,,
-37.8011,145.0199,,,,,,,,
-37.56829833,149.27244,,,,,,,,
-37.1234,148.4595,,,,,,,,
-37.4926,149.8762,,,,,,,,
-37.54322667,146.6108936,,,,,,,,
-37.0918,148.3881,,,,,,,,
-37.85386028,146.4310778,,,,,,,,
-37.7117,147.8368,,,,,,,,
-37.47131539,149.6858719,,,,,,,,
-37.1936,146.8249,,,,,,,,
-37.42,149.35,,,,,,,,
-37.53890333,146.6120544,,,,,,,,
-38.0355425,146.330725,,,,,,,,
-37.1119,148.4436,,,,,,,,
-37.2854,149.1812,,,,,,,,
-37.3352,146.5277,,,,,,,,
-37.47861294,149.6762753,,,,,,,,
-37.4188,148.6834,,,,,,,,
-37.4413,148.1594,,,,,,,,
-37.1397,148.4509,,,,,,,,
-37.4387,148.6793,,,,,,,,
-37.0834,148.4149,,,,,,,,
-37.48018,149.55542,,,,,,,,
-37.54133936,146.6096504,,,,,,,,
-37.64551544,147.3348236,,,,,,,,
-37.69016474,149.4923435,,,,,,,,
-37.6861,148.5771,,,,,,,,
-37.7901,147.4262,,,,,,,,
-37.87262562,147.0072286,,,,,,,,
-37.47991552,149.5553556,,,,,,,,
-37.5891,147.6973,,,,,,,,
-37.0651,148.5845,,,,,,,,
-37.2901,148.0429,,,,,,,,
-38.1682,146.3853,,,,,,,,
-37.8042,145.0071,,,,,,,,
-37.48106654,149.5541986,,,,,,,,
-37.65897829,148.5139561,,,,,,,,
-37.79,145.02,,,,,,,,
-37.1484,148.6679,,,,,,,,
-37.95,146.45,,,,,,,,
-37.7974,145.0065,,,,,,,,
-37.5568,147.7929,,,,,,,,
-36.8958,148.307,,,,,,,,
-37.5114,146.6454,,,,,,,,
-37.69006926,149.4921684,,,,,,,,
-37.4963,148.1566,,,,,,,,
-37.4734,147.8096,,,,,,,,
-37.811,148.732,,,,,,,,
-37.4203,149.6371,,,,,,,,
-37.2067,147.7929,,,,,,,,
-37.5234,147.6262,,,,,,,,
-37.4363,149.7258,,,,,,,,
-37.4012,147.4164,,,,,,,,
-37.6226,147.8234,,,,,,,,
-37.56880611,149.2726447,,,,,,,,
-37.4911,148.3875,,,,,,,,
-37.6145,147.6726,,,,,,,,
-37.6901,147.6262,,,,,,,,
-37.4127,149.6131,,,,,,,,
-37.5901,147.6929,,,,,,,,
-37.4212,149.6371,,,,,,,,
-37.5322,149.5867,,,,,,,,
-37.3734,148.3762,,,,,,,,
-37.3194,148.6969,,,,,,,,
-37.5109,149.5701,,,,,,,,
-37.7363,148.9538,,,,,,,,
-37.4737,149.8583,,,,,,,,
-37.388,149.629,,,,,,,,
-37.60991843,145.1938733,,,,,,,,
-37.591,149.557,,,,,,,,
-37.5651,147.8012,,,,,,,,
-37.7373,148.9527,,,,,,,,
-37.902,146.812,,,,,,,,
-37.4401,147.7096,,,,,,,,
-37.3817,148.3512,,,,,,,,
-37.6253,147.8211,,,,,,,,
-37.4738,149.8549,,,,,,,,
-37.646,147.725,,,,,,,,
-37.0861,147.8513,,,,,,,,
-37.7382,148.9516,,,,,,,,
-37.3615,149.5627,,,,,,,,
-37.4953537,148.1654663,,,,,,,,
-37.5174,147.6298,,,,,,,,
-37.4567,147.7929,,,,,,,,
-37.6062,149.1803,,,,,,,,
-37.4392,147.7434,,,,,,,,
-37.69023666,149.4925654,,,,,,,,
-37.5394,146.6962,,,,,,,,
-37.9011,146.8073,,,,,,,,
-37.6567,147.8762,,,,,,,,
-37.3334,147.0684,,,,,,,,
-38.0019,146.4653,,,,,,,,
-37.62,149.12,,,,,,,,
-37.6334,149.4927,,,,,,,,
-37.63,149.11,,,,,,,,
-37.7974,145.0065,,,,,,,,
-37.85161361,146.433365,,,,,,,,
-37.0611,148.3133,,,,,,,,
-37.1723,147.7621,,,,,,,,
-37.8894,146.8301,,,,,,,,
-37.6199,149.1196,,,,,,,,
-37.5955,149.5368,,,,,,,,
-36.896306,148.089716,,,,,,,,
-37.3994,147.4142,,,,,,,,
-37.5918,147.6984,,,,,,,,
-37.0616,148.3127,,,,,,,,
-37.4882,149.5795,,,,,,,,
-37.4897,148.2297,,,,,,,,
-37.45,148.583,,,,,,,,
-37.5568,147.8096,,,,,,,,
-37.6263,149.1639,,,,,,,,
-37.1045,147.0097,,,,,,,,
-37.33572006,149.2268372,,,,,,,,
-37.6637,147.8737,,,,,,,,
end,,,,,,,,,
